math_skill,programming_skill,communication_skill,creativity,analytical_thinking,memory,attention_to_detail,teamwork,leadership,stress_tolerance,adaptability,curiosity,math_interest,physics_interest,chemistry_interest,biology_interest,it_interest,economics_interest,humanities_interest,art_interest,sports_interest,desired_salary,preferred_work_env,work_life_balance,chosen_field
2.9,2.3,4.8,2.4,4.0,4.7,3.1,5.0,4.9,3.5,1.3,4.5,3.3,3.7,2.0,4.8,1.0,2.6,4.9,1.0,1.3,88927.6889578411,1,3.6557215200896995,Linguistics
2.7,1.3,4.9,2.6,3.6,5.0,3.1,2.6,3.6,4.3,2.6,4.8,1.4,3.6,2.5,3.4,2.4,2.0,4.7,2.8,2.6,81570.04179324888,3,3.44302775721701,Linguistics
3.4,2.9,4.8,3.5,3.7,4.8,1.4,3.5,2.1,4.4,3.8,4.5,3.6,4.9,2.9,3.3,2.2,3.6,4.6,3.8,3.0,104721.19657022784,2,3.054480339289584,Linguistics
1.2,2.4,4.2,1.8,3.0,4.3,2.3,3.6,3.3,4.4,1.0,4.4,3.2,2.7,1.5,3.0,1.0,2.0,4.8,1.8,2.0,119938.46946639969,2,3.67104184240915,Psychology
2.8,1.7,4.5,4.0,2.4,5.0,2.1,2.4,3.1,2.8,2.4,5.0,4.3,5.0,3.5,2.7,2.0,4.9,4.8,2.5,2.5,98142.30417840864,3,3.2110614642368835,Linguistics
3.0,2.1,5.0,3.7,4.2,4.7,3.7,4.7,2.0,2.0,2.4,4.2,3.7,3.9,2.0,1.8,1.6,1.7,4.3,4.3,2.7,129509.78313281715,1,2.990836981100942,Linguistics
2.6,1.5,4.3,2.5,3.2,5.0,4.3,1.2,3.5,3.1,3.1,4.4,2.3,3.9,4.0,3.1,1.0,3.1,4.5,2.9,3.1,97171.49250373947,2,4.288848386670438,Linguistics
2.3,3.0,4.9,2.3,3.9,4.8,3.4,3.0,4.6,2.0,3.4,4.5,2.3,2.5,1.4,3.3,2.3,3.5,4.5,3.0,2.6,97911.335688553,1,2.064349536732642,Linguistics
2.4,2.5,4.9,3.1,3.4,4.2,2.4,2.3,1.8,2.5,3.9,4.5,3.3,3.6,4.3,1.7,2.2,3.0,5.0,3.4,3.6,101729.84046877323,3,2.773800230839651,Linguistics
2.0,1.6,5.0,1.8,3.5,5.0,2.3,3.2,3.1,5.0,4.7,4.9,3.1,2.8,1.4,4.1,2.1,4.7,5.0,3.5,2.5,118091.8975158406,1,4.280427422942012,Linguistics
1.0,1.7,5.0,2.8,4.0,3.8,3.9,1.9,3.2,3.8,3.8,4.4,1.7,5.0,3.2,2.6,1.8,3.3,4.0,3.2,3.0,127649.85227562119,1,3.1617243800617296,Linguistics
1.0,1.0,4.6,3.4,5.0,4.2,3.0,3.3,2.4,3.3,2.6,5.0,3.9,3.1,2.5,2.1,2.6,3.9,4.8,3.2,4.0,80980.57353996794,2,2.965527808938837,Linguistics
2.0,2.0,4.7,2.0,4.2,5.0,3.4,4.2,2.5,3.1,1.9,3.6,2.3,2.6,1.8,2.8,1.2,4.9,4.2,2.1,2.4,123166.9880906955,3,4.056352112236915,Design
1.0,3.3,4.5,2.9,5.0,4.8,3.5,3.6,3.1,2.2,3.7,4.2,3.5,3.5,2.4,1.5,1.5,2.8,4.5,4.1,4.8,80316.2157866145,2,5.9340448014531235,Linguistics
1.9,1.6,4.4,4.7,2.8,4.6,3.5,3.3,4.2,4.0,2.9,4.6,2.8,2.4,3.7,2.4,2.2,2.8,4.1,3.1,2.9,81081.3662142569,2,3.2760935172577716,Linguistics
3.0,2.2,4.5,3.1,4.0,4.7,4.0,4.5,1.6,3.9,2.1,4.8,3.3,2.4,4.5,2.5,2.5,3.0,4.0,2.9,3.7,92433.13000487884,2,3.0721621821502523,Linguistics
1.6,1.9,4.6,2.5,3.8,4.4,4.3,3.6,4.5,2.0,2.9,5.0,5.0,3.0,3.2,3.7,1.9,1.6,4.7,1.5,2.2,125819.58387543884,1,3.5158476634259097,Linguistics
2.5,2.3,4.3,2.9,3.7,4.3,1.9,2.4,1.8,3.2,5.0,4.1,3.9,1.9,3.7,3.2,1.9,2.5,5.0,4.8,3.2,133113.61510385212,2,2.505360004089046,Linguistics
3.8,2.1,4.5,3.3,3.5,5.0,3.2,2.0,2.7,3.4,1.9,3.8,1.7,2.6,3.4,3.6,2.6,3.2,4.9,2.0,2.5,95125.73633514374,1,3.4922529459651646,Linguistics
2.3,1.6,4.3,4.1,4.3,4.2,3.3,3.3,3.5,4.3,2.2,4.9,3.8,3.3,2.1,3.1,1.0,2.7,4.3,3.9,3.4,75815.40770921433,1,3.746890413673788,Linguistics
3.3,2.3,4.0,4.1,4.8,4.8,1.6,1.8,1.0,4.0,4.3,4.8,3.8,2.7,3.5,3.0,2.1,3.2,5.0,2.1,1.8,135943.04674094543,3,4.356593364848196,Linguistics
1.0,2.4,5.0,2.4,4.2,4.9,2.2,2.3,1.0,2.5,2.1,4.8,4.7,3.3,3.3,1.1,2.2,2.6,4.3,3.2,1.0,50000.0,3,4.59700861199334,Linguistics
4.3,2.5,4.9,3.0,5.0,4.5,2.6,3.2,3.9,2.4,2.8,5.0,4.7,2.5,2.5,3.0,1.0,1.9,4.7,4.0,2.8,73615.71506137666,1,4.338163681309511,Linguistics
3.0,2.3,5.0,4.2,3.1,4.6,3.5,1.4,3.6,4.2,4.6,4.0,3.9,1.3,2.4,3.5,1.8,2.3,4.5,3.3,2.2,138907.46540700237,1,3.4999982278429442,Linguistics
1.6,1.7,4.8,2.9,3.8,4.2,1.7,2.8,3.1,3.1,3.0,3.8,2.2,4.2,3.7,2.8,1.9,1.9,4.3,2.3,2.7,86536.47336869335,2,3.6093631729242794,Linguistics
2.7,3.2,5.0,2.9,5.0,4.1,5.0,4.1,3.2,2.4,3.9,4.7,1.2,3.2,5.0,5.0,1.9,5.0,5.0,2.7,3.0,111692.23396252042,2,3.7854383010847434,Linguistics
4.3,1.6,4.9,4.3,4.8,4.0,3.2,4.0,5.0,2.3,4.5,4.7,4.5,2.3,1.6,1.6,2.1,3.0,4.9,2.9,5.0,144546.4753529608,2,3.6573895804956016,Linguistics
2.0,1.9,4.7,2.8,3.9,4.2,5.0,4.2,4.2,3.6,4.0,5.0,2.7,2.7,2.2,3.7,1.0,3.4,4.6,1.4,3.3,93241.27288158881,2,3.365381825121635,Linguistics
3.7,1.4,4.3,1.3,3.6,4.2,4.1,2.5,3.0,2.9,1.2,5.0,2.3,3.7,2.4,2.4,1.4,2.7,4.9,1.6,3.8,123222.65005270923,2,3.100761702817562,Software Engineering
4.3,3.3,4.0,4.7,3.2,4.8,2.0,2.1,3.2,5.0,3.5,4.6,2.5,2.4,3.4,5.0,1.0,1.2,5.0,3.5,3.1,50000.0,2,3.4221752097747618,Economics
2.9,2.3,4.6,2.8,4.1,4.7,2.9,3.8,2.8,3.5,3.4,4.3,4.4,3.9,2.0,3.7,1.7,3.8,5.0,3.5,4.2,114215.34014196214,3,3.166990752743538,Data Science
3.2,1.5,4.8,1.3,2.7,4.4,4.8,4.1,2.1,2.2,1.9,4.2,1.9,3.8,4.6,2.3,3.0,2.8,4.6,2.3,3.3,73897.27502811729,3,3.5251325896082055,Linguistics
3.8,2.0,4.9,1.8,3.7,4.7,2.3,3.6,4.2,4.9,4.5,4.5,2.7,2.8,1.7,2.8,1.6,1.4,4.9,1.6,2.1,129964.30344543983,1,3.416420873982315,Linguistics
1.7,2.2,4.7,3.1,5.0,4.7,2.9,3.3,2.6,4.2,2.8,4.7,3.5,2.0,2.8,2.6,2.7,2.7,5.0,3.6,2.2,93328.80273063014,2,3.890768871561064,Linguistics
1.4,1.6,4.8,2.0,3.6,4.3,2.9,3.2,3.0,3.0,4.1,5.0,3.5,3.3,1.5,1.0,1.7,4.5,4.6,3.7,2.8,103932.29808993256,3,2.9885467224000783,Linguistics
2.5,1.3,4.6,3.4,4.9,4.0,1.6,3.5,2.3,3.9,3.9,5.0,3.0,3.4,3.4,2.5,2.3,3.4,5.0,3.7,2.5,150200.10086975936,1,3.75531874264816,Linguistics
2.9,2.5,4.6,3.1,3.8,4.5,2.9,2.6,4.0,2.8,3.7,5.0,2.4,3.1,3.1,3.4,1.1,2.0,4.6,2.7,2.3,73357.87410977471,2,2.5532898172447593,Linguistics
3.4,2.0,4.4,2.9,3.0,4.1,3.3,3.8,3.8,2.4,4.1,4.6,3.6,4.1,3.2,2.1,2.6,3.4,4.9,1.8,4.2,110692.25020327966,3,3.421601358128721,Linguistics
2.2,2.2,4.5,2.6,3.2,4.6,1.9,4.1,3.4,2.3,3.7,4.7,4.3,3.0,2.8,3.1,1.4,2.6,4.9,3.2,2.6,137992.1881378809,1,3.429277774441282,Linguistics
2.0,1.8,5.0,2.2,2.2,4.8,3.4,1.6,2.4,4.0,1.3,4.6,1.5,4.5,2.7,1.3,2.4,4.8,5.0,1.5,1.0,50000.0,3,3.7282682104578804,Linguistics
2.6,2.0,4.8,2.7,4.3,5.0,3.8,3.0,1.9,1.7,4.0,4.4,3.2,2.1,3.2,4.1,2.7,1.6,5.0,2.1,4.8,148571.03610475393,2,3.805383028012395,Medicine
1.8,2.3,4.7,3.4,3.5,4.8,4.2,3.1,1.8,3.8,2.7,4.9,1.2,2.6,1.8,2.2,1.4,4.4,5.0,4.2,4.9,115438.20662168713,3,2.7440523059759157,Linguistics
3.5,1.4,5.0,2.9,4.0,4.5,2.7,3.1,3.4,1.5,2.7,4.9,3.2,4.0,1.5,3.3,2.4,2.7,4.5,4.3,1.0,87649.07964681434,3,3.0476361943041512,Linguistics
3.3,2.5,4.7,2.7,4.6,4.7,2.5,3.7,4.5,3.4,2.6,5.0,4.9,1.8,3.3,1.6,1.6,3.2,5.0,3.2,5.0,95158.35875217672,2,2.590330411304622,Linguistics
2.6,1.8,4.3,3.9,3.9,5.0,2.1,2.4,3.2,2.9,2.4,5.0,2.9,2.7,5.0,2.4,2.1,3.7,5.0,3.0,2.7,68161.0487292772,3,2.8864272376941225,Design
2.0,1.2,5.0,2.9,4.1,4.0,4.7,2.7,3.1,2.8,3.6,4.8,3.7,2.4,2.7,1.5,3.0,1.3,4.1,2.0,2.3,102318.36269494811,3,2.8871674104719722,Linguistics
2.3,1.3,4.6,1.2,3.7,4.3,3.2,4.3,2.8,2.0,1.3,4.8,3.2,2.9,3.2,3.8,2.1,3.3,5.0,3.1,2.3,132631.83774195623,1,3.045862246120528,Linguistics
2.1,1.5,5.0,4.3,3.9,4.3,3.1,3.8,3.0,2.5,2.9,4.4,2.4,3.4,1.9,2.4,1.3,2.7,4.4,2.6,2.2,50000.0,3,3.1772074406102617,Linguistics
2.7,2.0,5.0,2.7,3.4,5.0,2.1,2.8,3.1,3.6,3.4,4.4,3.2,1.4,5.0,2.2,2.4,2.0,5.0,2.0,3.9,147601.04436891922,2,3.558030968143307,Linguistics
3.6,1.3,4.2,3.1,3.0,4.4,3.1,3.7,2.2,2.1,1.2,4.7,2.7,1.5,2.0,3.1,1.2,3.9,4.1,2.4,3.2,99978.66904789364,3,4.454573542778598,Linguistics
2.8,2.6,4.4,1.5,4.3,4.3,3.7,2.4,3.0,2.8,3.9,4.4,2.2,2.6,3.4,2.6,1.8,2.5,4.5,4.5,4.8,131764.98928881978,3,4.054795911429708,Economics
3.1,1.4,4.8,4.0,3.6,5.0,3.1,2.2,2.4,3.5,2.8,5.0,4.0,2.0,3.7,3.2,1.3,3.6,4.8,1.6,3.1,82640.13062745005,1,3.2171136340009987,Data Science
1.2,1.8,5.0,2.7,3.9,4.7,2.6,2.8,3.1,2.6,4.3,5.0,3.5,2.5,3.5,1.9,1.1,2.9,5.0,4.4,3.4,117554.17635617335,3,3.686481296014128,Linguistics
1.0,1.4,4.7,4.4,3.8,4.7,3.5,1.5,3.1,2.6,2.2,4.9,4.4,1.8,5.0,3.9,1.8,5.0,4.7,2.7,4.3,111061.98756608019,1,1.9451615040263832,Linguistics
2.6,1.5,5.0,1.0,3.5,4.1,2.4,3.0,2.7,1.7,3.7,4.6,1.8,1.1,3.0,2.8,1.2,1.9,4.6,1.7,2.9,76413.06657540888,2,3.245844633726036,Linguistics
2.0,1.8,4.6,2.6,2.7,4.0,4.1,3.8,3.2,3.8,3.1,3.9,1.9,3.5,1.3,2.2,1.5,3.3,4.6,3.2,3.5,108943.54559985403,1,3.6646028474127634,Linguistics
3.2,1.8,4.9,2.9,4.4,4.6,3.6,2.2,2.9,2.4,3.0,4.6,3.0,2.5,1.3,4.5,2.7,3.6,3.9,2.1,3.5,99827.92279419016,1,2.603416935807987,Linguistics
4.5,2.1,5.0,3.0,4.3,4.5,2.0,4.1,3.9,3.1,2.9,5.0,2.7,2.8,2.8,1.7,1.4,3.5,4.2,4.1,2.7,158249.81080993018,1,3.3502803150964535,Linguistics
3.1,2.6,4.1,3.7,2.9,4.2,1.0,2.7,3.2,4.0,3.3,4.6,3.9,4.3,4.0,5.0,1.6,4.3,4.1,1.8,3.0,88033.17164363715,3,4.064306860798906,Linguistics
3.9,1.7,4.3,2.5,4.3,5.0,3.2,4.4,3.0,4.1,3.6,3.6,2.8,1.8,2.4,4.6,1.8,3.1,4.1,2.2,2.1,105963.86196031663,1,1.648092296624397,Linguistics
1.5,2.2,4.9,1.6,3.6,4.7,2.2,2.5,2.8,2.9,2.6,4.4,2.0,2.8,3.3,3.4,1.9,1.7,4.5,3.1,3.6,86477.34446017462,3,5.60323415175761,Data Science
2.5,1.2,5.0,2.0,4.8,4.8,3.3,3.6,2.6,3.2,2.7,4.3,1.8,2.7,2.8,1.9,2.7,2.7,5.0,2.0,2.5,135418.09540393733,2,3.406322272120261,Linguistics
4.4,1.0,4.7,1.7,3.6,4.3,3.3,2.9,2.5,3.6,3.6,5.0,1.5,1.9,5.0,5.0,2.3,3.6,4.7,3.4,3.7,145059.62305979582,3,3.9892617789973666,Linguistics
2.9,1.7,4.7,1.9,3.6,4.3,3.4,3.7,3.9,4.9,3.9,4.9,1.7,1.4,3.4,2.7,2.0,1.9,4.7,2.5,3.5,115038.67249820412,3,2.995158289891743,Linguistics
2.8,1.6,4.8,3.9,3.0,5.0,3.5,2.6,3.3,3.9,3.9,4.4,3.5,3.1,4.6,1.7,1.7,3.2,5.0,2.8,3.7,72757.08114665131,3,2.5287650320240997,Linguistics
1.3,1.1,4.7,2.3,5.0,3.9,5.0,1.0,1.9,1.9,2.2,4.6,3.0,3.4,3.5,2.9,2.6,2.8,4.9,3.0,2.2,113578.45034127394,2,5.496765057410078,Linguistics
3.3,1.5,5.0,2.9,4.0,4.2,2.1,3.8,2.3,2.2,2.7,4.2,3.1,2.5,4.0,4.0,1.9,2.2,4.6,2.6,4.6,91646.25430087796,3,3.68222119896498,Linguistics
2.7,1.4,4.6,3.3,2.4,3.2,2.8,3.4,3.7,2.7,3.5,4.7,3.2,3.6,2.3,1.5,1.3,3.0,4.5,1.4,2.5,128151.6501230054,1,3.2087480260828056,Linguistics
1.5,1.9,4.6,2.8,4.6,4.3,3.3,4.0,2.4,2.9,1.9,4.5,2.5,4.4,3.9,3.8,1.3,2.9,4.5,1.4,3.3,144292.17939085496,3,3.1090720990812404,Computer Science
2.6,1.9,5.0,3.6,3.9,5.0,2.6,3.3,2.1,1.0,2.2,4.6,1.4,2.1,4.7,2.7,2.2,2.1,4.1,2.0,4.1,92708.38583806492,3,2.916891146728262,Linguistics
3.0,2.7,4.1,2.8,4.1,4.2,3.4,4.8,3.6,3.5,1.7,5.0,3.1,1.9,3.9,4.6,1.4,3.4,4.8,1.2,1.1,54138.886026163054,2,2.751711054054893,Linguistics
3.6,1.0,4.2,2.4,3.8,4.9,1.8,2.6,2.2,3.6,3.3,5.0,3.6,4.0,2.5,4.5,1.0,4.4,4.3,4.1,4.0,87489.20229349051,1,3.641323038198507,Linguistics
2.4,1.8,4.5,3.0,3.0,5.0,4.6,3.2,3.0,2.5,2.7,4.9,3.1,3.1,3.1,3.2,2.4,3.5,4.7,4.0,1.7,119742.67069182658,2,2.968435034669931,Linguistics
1.6,1.7,4.7,4.4,4.3,4.9,1.4,2.3,4.0,4.4,3.7,4.7,3.2,3.4,2.4,2.8,1.8,4.4,4.3,4.2,2.8,90252.2752785275,2,2.735015109390213,Linguistics
2.3,2.0,4.6,3.0,3.0,5.0,4.6,2.8,3.3,4.7,3.8,4.4,3.5,1.6,3.3,3.3,1.0,4.0,4.9,2.7,2.7,121093.63777078099,1,3.0282959864286205,Medicine
3.3,2.3,4.3,2.9,4.0,4.2,4.6,3.0,2.3,1.2,2.6,4.6,1.3,1.9,1.8,4.2,1.5,3.7,5.0,3.0,3.1,99952.83214999453,1,4.095207620432081,Linguistics
3.3,1.6,4.1,1.2,5.0,4.6,2.9,2.2,4.0,2.1,4.0,5.0,3.2,3.6,2.1,3.0,1.1,2.5,4.0,1.0,2.2,71359.86608005603,3,3.5102428439348614,Linguistics
2.3,1.4,4.3,3.4,4.1,4.0,4.1,4.0,2.8,3.6,4.3,4.3,2.1,4.4,3.1,2.5,2.5,3.2,4.9,2.7,1.6,109111.6999790037,3,3.962656348142534,Linguistics
1.9,1.1,5.0,2.5,3.2,3.9,4.3,3.3,4.3,2.7,3.1,4.2,3.9,2.0,4.8,1.9,1.1,3.3,4.4,2.5,4.0,137382.92543062332,3,3.566581828270005,Linguistics
1.9,2.4,4.6,2.3,4.1,4.4,3.1,1.4,2.9,3.5,3.2,4.7,4.3,1.8,2.0,1.9,2.2,4.9,4.8,2.2,1.7,119034.3188243875,2,4.250776479754424,Linguistics
2.6,1.7,5.0,4.9,4.2,4.1,3.6,4.4,2.0,4.5,1.0,4.5,3.2,3.5,2.8,1.0,1.0,3.7,4.7,2.5,1.6,110890.30264857985,1,4.374227712534777,Linguistics
3.3,2.5,4.7,3.5,4.1,5.0,3.0,3.4,2.9,3.6,2.5,4.1,5.0,2.3,1.8,3.4,1.9,1.9,4.8,2.4,1.8,111775.76789833655,1,3.1987199493073604,Linguistics
1.6,3.5,4.2,1.6,3.8,4.6,3.0,3.3,3.5,2.6,4.0,4.3,2.3,2.7,1.9,3.6,2.4,2.8,4.9,3.4,3.9,146680.8235883637,1,3.50765280180744,Linguistics
2.1,2.1,5.0,2.4,3.4,5.0,1.4,2.6,3.1,3.0,5.0,4.3,3.6,3.1,3.2,3.9,2.9,1.8,4.9,2.3,3.5,69566.43012521113,3,3.9298703395548724,Linguistics
3.3,2.0,4.6,3.0,4.2,5.0,1.5,4.0,4.1,3.8,3.1,4.4,2.5,4.0,3.9,1.4,1.4,2.9,4.5,3.7,2.5,170264.00687300513,2,3.1374132926812384,Linguistics
1.8,1.9,4.5,2.2,3.6,3.7,2.7,2.3,2.5,4.4,2.5,4.9,1.0,2.0,3.4,3.0,1.6,2.5,5.0,3.7,4.5,85327.60816739006,2,4.041497246033916,Linguistics
2.9,2.1,4.4,4.0,3.3,5.0,2.5,2.1,5.0,1.9,3.8,4.7,3.7,4.2,3.8,1.5,2.1,3.3,5.0,3.0,2.2,77696.23792035565,2,3.4081179666387027,Linguistics
3.6,2.5,5.0,2.9,3.8,5.0,4.3,3.2,1.7,3.4,2.0,4.3,4.7,2.5,3.6,3.0,2.1,3.7,4.7,2.8,2.6,109834.67004328495,1,3.872650149670184,Medicine
3.7,1.4,5.0,3.3,4.1,4.6,2.8,2.7,3.7,4.4,3.1,4.9,3.6,3.7,2.4,3.0,1.3,2.9,4.4,3.1,1.4,83023.9752541056,3,3.1330174067816996,Linguistics
3.0,1.2,5.0,3.0,3.7,3.8,2.5,2.7,3.1,2.9,3.0,4.7,2.1,3.7,2.5,1.2,1.3,2.1,4.8,1.4,4.3,75696.85495743837,2,4.154434328807601,Linguistics
3.6,1.0,4.9,1.9,3.1,5.0,4.1,3.2,2.5,2.7,2.4,5.0,4.9,3.8,3.1,1.8,1.8,3.0,4.4,4.4,4.9,96227.73219243037,3,4.326441169839127,Linguistics
3.6,1.9,4.4,4.3,3.9,4.5,1.8,3.0,3.0,3.7,5.0,4.6,3.4,1.9,3.7,1.0,1.8,1.9,4.9,2.3,2.5,76924.25248673026,2,2.9788703268881713,Linguistics
1.0,1.8,4.4,4.4,3.9,3.7,2.4,2.8,3.6,3.0,3.0,4.6,1.9,3.3,3.4,3.6,3.0,1.5,4.7,3.6,3.3,86425.63386631948,3,3.2676778018166504,Linguistics
2.4,1.5,4.5,2.6,3.7,4.3,3.1,2.7,4.2,3.0,3.0,4.4,2.9,1.7,2.7,4.2,1.5,3.3,5.0,3.3,2.7,116199.96126260875,1,2.8308675077671093,Linguistics
2.4,2.1,4.8,3.2,3.2,4.1,3.4,4.5,1.7,2.8,3.3,4.6,2.7,3.8,2.8,3.4,2.0,1.7,5.0,2.6,2.8,88036.76640612108,3,4.250100908681428,Linguistics
2.0,1.7,4.7,4.3,3.9,4.4,4.5,4.0,1.5,3.6,2.5,5.0,2.9,3.4,4.1,4.5,2.3,3.6,5.0,3.1,2.9,120671.6576001315,3,3.5701211626209637,Linguistics
2.6,1.6,4.8,3.6,4.2,5.0,3.1,3.1,2.4,3.6,3.5,4.5,2.3,3.2,2.4,3.5,1.8,3.2,3.9,2.6,2.0,108758.92891856509,1,3.0956339285368273,Linguistics
2.0,2.1,4.9,2.4,4.3,4.3,2.3,3.0,4.8,3.3,3.9,4.6,2.5,3.3,2.9,2.6,2.4,3.4,4.5,3.9,3.0,121105.10580874547,3,5.22301620434219,Linguistics
2.0,1.0,5.0,1.0,3.1,4.3,3.3,3.8,3.7,3.5,2.1,4.4,3.6,2.8,3.1,2.8,1.5,3.5,3.4,2.7,2.6,94822.63155980899,1,4.633665150082649,Software Engineering
1.7,1.7,4.9,1.8,4.6,4.6,2.9,1.4,3.2,2.1,4.1,4.7,1.8,2.0,2.9,3.6,2.4,1.5,4.6,2.0,4.0,97288.58801875399,3,3.2102224561234523,Economics
2.6,1.5,5.0,3.4,2.7,4.4,3.3,3.5,2.2,2.7,1.8,4.2,1.9,3.3,2.7,2.9,2.1,4.0,4.9,3.9,4.2,109514.59640685069,2,2.277717941751652,Linguistics
2.0,1.7,4.6,4.3,3.4,4.6,3.2,2.7,4.1,3.5,1.4,5.0,5.0,5.0,3.5,1.9,2.0,1.7,5.0,3.6,5.0,121012.00123562274,3,4.455982039110688,Linguistics
2.3,1.3,4.6,1.0,4.5,4.9,2.6,1.6,2.7,2.3,3.4,4.6,2.2,4.2,1.4,1.6,2.6,4.0,4.7,3.6,4.0,110757.34352600748,2,4.0204594500828215,Linguistics
1.8,1.7,5.0,3.4,3.3,4.7,4.3,3.2,3.4,3.6,3.1,4.6,3.4,3.4,3.5,3.7,1.0,3.2,4.7,4.6,2.8,107504.75416391138,3,3.781816302599262,Linguistics
2.0,1.5,4.2,3.1,4.4,4.4,3.8,1.0,4.2,3.8,2.9,4.8,2.3,1.0,1.3,2.5,2.2,2.2,4.7,2.0,3.6,65800.4010217808,2,5.049302814431757,Psychology
2.5,2.2,5.0,2.9,2.6,5.0,3.7,2.2,5.0,3.1,2.4,4.4,4.0,2.4,1.5,4.3,1.9,2.5,5.0,3.1,2.7,93741.49542787627,1,4.475072797620079,Linguistics
4.3,2.0,4.5,2.2,2.8,4.7,3.1,1.5,3.8,4.0,5.0,4.5,2.8,3.3,4.7,2.3,2.3,3.8,4.8,2.9,3.5,109166.60025556423,2,3.435114013678484,Linguistics
3.1,1.6,4.0,2.8,3.9,4.4,2.9,4.6,2.9,1.5,2.7,4.8,2.2,3.4,3.0,4.1,2.3,2.5,4.5,2.1,3.1,97661.80499523642,2,3.3921051134912172,Linguistics
2.1,1.1,4.9,3.2,5.0,3.5,3.7,4.7,2.2,3.6,2.7,5.0,4.7,4.1,1.0,2.7,1.6,4.7,4.9,3.1,4.3,111012.81084016603,2,1.9430074459044406,Linguistics
3.7,1.6,4.5,1.2,3.6,5.0,4.5,1.1,1.9,3.5,2.6,5.0,3.6,4.1,4.1,3.0,1.5,5.0,4.5,2.4,3.3,91958.14746984057,3,3.355854758188235,Linguistics
3.0,2.5,4.8,1.3,4.9,3.8,3.0,2.2,3.9,2.1,3.3,3.7,4.5,3.1,4.2,4.2,2.6,4.0,4.3,3.1,1.8,96972.88567583667,1,4.409906377988248,Linguistics
1.7,2.2,4.8,2.6,3.7,3.6,2.6,2.7,2.7,2.8,4.9,4.8,3.9,3.7,3.1,4.7,2.9,3.9,4.8,3.0,3.5,58787.074496090005,3,2.740789915882711,Linguistics
2.4,1.8,4.4,1.6,3.1,4.1,2.6,3.1,3.4,3.1,3.9,4.2,2.5,3.5,4.8,3.5,2.7,2.4,5.0,3.4,1.8,135794.99208294376,2,4.097703850248714,Linguistics
3.8,2.2,5.0,3.2,3.1,4.4,3.3,4.3,4.7,2.8,4.1,4.2,3.3,4.0,5.0,2.0,1.3,4.8,5.0,3.2,3.5,90459.94577063258,1,2.3299641382395757,Linguistics
1.5,2.8,4.7,4.3,4.7,4.1,2.5,3.8,1.1,1.6,3.6,4.2,2.0,3.5,1.6,2.6,1.5,3.0,4.8,1.2,3.1,105534.65495962539,3,4.847304693502988,Linguistics
1.6,1.7,5.0,2.6,3.4,4.1,3.3,4.8,2.4,2.9,1.0,4.3,3.0,3.5,1.6,4.5,1.5,4.0,3.8,1.6,5.0,74402.74577575673,1,4.776072331342704,Linguistics
1.4,1.7,4.6,2.9,3.1,4.9,1.9,2.5,4.4,3.2,4.0,4.6,4.1,3.5,1.0,1.4,1.3,2.9,4.3,4.2,3.6,96595.80064379387,1,3.621571771833091,Linguistics
3.8,2.6,4.7,4.1,2.6,4.8,3.2,4.8,2.2,2.4,2.5,4.6,2.9,3.4,2.0,2.3,2.3,4.3,5.0,1.1,3.0,118730.37804601567,3,4.812599780434314,Linguistics
2.3,2.4,4.5,2.2,4.2,4.3,2.9,2.6,1.0,2.7,4.2,4.0,4.3,2.1,3.5,3.5,1.7,1.7,4.4,1.7,2.9,106415.22548681774,3,3.757947087289793,Linguistics
2.2,1.0,4.0,1.2,4.5,4.7,1.9,2.6,2.9,2.5,2.3,4.3,4.9,2.5,4.7,2.6,2.3,4.2,4.7,2.6,3.7,89749.73393995427,2,3.353055922244866,Psychology
3.6,2.2,4.6,2.7,3.9,3.4,2.0,2.4,1.8,3.2,2.0,4.2,2.8,2.6,3.6,2.8,1.4,3.5,4.8,1.6,1.2,105537.98708980785,2,2.3163619218552,Linguistics
2.1,2.4,5.0,4.8,4.3,5.0,4.1,2.6,2.3,5.0,4.3,4.0,2.8,4.7,4.2,2.5,2.2,2.3,4.4,4.3,2.6,117771.5379215653,3,3.7900156457071126,Linguistics
2.6,1.9,4.6,2.4,4.7,3.5,3.9,2.5,2.6,2.0,3.5,4.7,4.0,4.0,4.5,3.8,2.1,4.2,4.3,3.4,2.0,127868.17422652995,2,3.2561137059065164,Linguistics
2.5,2.0,3.8,3.3,4.6,4.1,2.9,3.8,2.1,3.0,3.9,3.8,3.3,2.5,4.0,4.8,1.0,1.5,4.4,3.6,2.9,138985.1650614545,1,4.409403952575963,Linguistics
2.0,3.1,5.0,3.5,4.7,4.1,1.6,2.1,2.2,3.0,2.3,4.6,2.6,4.4,2.5,4.9,1.6,2.7,4.9,4.7,1.9,112320.27398168958,2,2.834122412812601,Linguistics
2.5,2.0,4.8,1.3,4.6,4.3,4.2,3.4,3.2,1.4,2.1,4.3,2.6,1.8,3.1,4.9,1.3,4.5,4.4,1.1,1.6,81846.07475240952,1,3.1698233858894564,Linguistics
1.0,1.2,4.9,3.0,3.5,4.3,3.0,1.7,1.0,3.5,4.5,5.0,1.0,2.7,2.6,5.0,2.8,2.9,4.3,2.7,3.2,105770.70786596758,3,2.7265451262447127,Linguistics
3.3,1.9,4.4,1.0,4.1,3.7,3.1,2.4,3.6,1.9,1.5,4.7,3.0,3.7,4.3,2.5,2.3,1.4,4.2,3.0,2.6,50000.0,1,4.408689656221387,Linguistics
